STATEFP,COUNTYFP,TRACTCE,GEOID,GEOID_Dub,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area
06,037,602002,06037602002,6037602002.000000000000000,6020.02,Census Tract 6020.02,G5020,S,530846.000000000000000,4612.000000000000000,+33.9274077,-118.3402541,10850.242557564644812,5843859.538448642939329
06,037,602003,06037602003,6037602003.000000000000000,6020.03,Census Tract 6020.03,G5020,S,625130.000000000000000,0.000000000000000,+33.9343496,-118.3393882,10408.729036564778653,6822316.913041343912482
06,037,602004,06037602004,6037602004.000000000000000,6020.04,Census Tract 6020.04,G5020,S,592375.000000000000000,0.000000000000000,+33.9343280,-118.3306448,10269.583880948152000,6464833.244542902335525
06,037,602103,06037602103,6037602103.000000000000000,6021.03,Census Tract 6021.03,G5020,S,835901.000000000000000,0.000000000000000,+33.9283058,-118.3567384,12021.923729146537880,9122744.856069106608629
06,037,602104,06037602104,6037602104.000000000000000,6021.04,Census Tract 6021.04,G5020,S,720926.000000000000000,0.000000000000000,+33.9278048,-118.3483843,11568.985708047563094,7868019.125547177158296
06,037,530700,06037530700,6037530700.000000000000000,5307,Census Tract 5307,G5020,S,1057568.000000000000000,0.000000000000000,+34.0592132,-118.1839770,18003.603688800765667,11535978.832444878295064
06,107,001901,06107001901,6107001901.000000000000000,19.01,Census Tract 19.01,G5020,S,1577150.000000000000000,0.000000000000000,+36.3092995,-119.3028303,18237.746911260866909,17076276.167024157941341
06,107,001902,06107001902,6107001902.000000000000000,19.02,Census Tract 19.02,G5020,S,2236854.000000000000000,0.000000000000000,+36.3029669,-119.2990913,26214.939149453333812,24219473.043875440955162
06,107,002002,06107002002,6107002002.000000000000000,20.02,Census Tract 20.02,G5020,S,2534586.000000000000000,0.000000000000000,+36.3200435,-119.3228298,20863.746243828252773,27441884.715363942086697
06,107,002003,06107002003,6107002003.000000000000000,20.03,Census Tract 20.03,G5020,S,2574054.000000000000000,0.000000000000000,+36.3056613,-119.3226585,21112.544244561122468,27870256.292685799300671
06,107,002004,06107002004,6107002004.000000000000000,20.04,Census Tract 20.04,G5020,S,2589448.000000000000000,0.000000000000000,+36.3055249,-119.3405354,21156.858957240274322,28036917.618531886488199
06,037,530801,06037530801,6037530801.000000000000000,5308.01,Census Tract 5308.01,G5020,S,769112.000000000000000,0.000000000000000,+34.0508765,-118.1883898,14605.701587053008552,8389753.379890652373433
06,037,530802,06037530802,6037530802.000000000000000,5308.02,Census Tract 5308.02,G5020,S,566330.000000000000000,0.000000000000000,+34.0522792,-118.1813186,14630.927395564121980,6177685.105791580863297
06,037,530901,06037530901,6037530901.000000000000000,5309.01,Census Tract 5309.01,G5020,S,444140.000000000000000,0.000000000000000,+34.0432749,-118.1886037,8819.914477125934354,4845001.408716032281518
06,037,531000,06037531000,6037531000.000000000000000,5310,Census Tract 5310,G5020,S,999474.000000000000000,0.000000000000000,+34.0407631,-118.1739023,15933.097318510890545,10903049.657618718221784
06,037,531102,06037531102,6037531102.000000000000000,5311.02,Census Tract 5311.02,G5020,S,498376.000000000000000,0.000000000000000,+34.0368402,-118.1815816,9914.444286786188968,5436783.198223701678216
06,037,531201,06037531201,6037531201.000000000000000,5312.01,Census Tract 5312.01,G5020,S,555365.000000000000000,0.000000000000000,+34.0297371,-118.1860676,11218.565835937195516,6058607.245252887718379
06,037,531301,06037531301,6037531301.000000000000000,5313.01,Census Tract 5313.01,G5020,S,792709.000000000000000,0.000000000000000,+34.0217432,-118.1822337,15369.034556252459879,8648157.697623725980520
06,037,531302,06037531302,6037531302.000000000000000,5313.02,Census Tract 5313.02,G5020,S,883751.000000000000000,0.000000000000000,+34.0169010,-118.1827240,15933.205067607717865,9641598.465936152264476
06,037,541001,06037541001,6037541001.000000000000000,5410.01,Census Tract 5410.01,G5020,S,2609459.000000000000000,0.000000000000000,+33.8934521,-118.2749503,21679.861578512423876,28482788.724422715604305
06,107,002008,06107002008,6107002008.000000000000000,20.08,Census Tract 20.08,G5020,S,1294570.000000000000000,0.000000000000000,+36.3236766,-119.3406616,15585.152787838524091,14016141.651743035763502
06,107,002009,06107002009,6107002009.000000000000000,20.09,Census Tract 20.09,G5020,S,1852067.000000000000000,0.000000000000000,+36.3172631,-119.3440080,22887.463999886043894,20052421.900712724775076
06,107,002302,06107002302,6107002302.000000000000000,23.02,Census Tract 23.02,G5020,S,2592916.000000000000000,0.000000000000000,+36.2189133,-119.3219739,21677.387677562448516,28081047.264518056064844
06,107,002303,06107002303,6107002303.000000000000000,23.03,Census Tract 23.03,G5020,S,4101983.000000000000000,0.000000000000000,+36.2256444,-119.3438407,29204.142009470815537,44423289.918534152209759
06,065,045124,06065045124,6065045124.000000000000000,451.24,Census Tract 451.24,G5020,S,61700156.000000000000000,0.000000000000000,+33.6765160,-116.4287162,166313.808142651396338,674068325.607268929481506
06,065,045217,06065045217,6065045217.000000000000000,452.17,Census Tract 452.17,G5020,S,2900617.000000000000000,0.000000000000000,+33.7289861,-116.2476921,33423.400883752852678,31682149.153449676930904
06,065,046602,06065046602,6065046602.000000000000000,466.02,Census Tract 466.02,G5020,S,4798970.000000000000000,0.000000000000000,+33.9125600,-117.5749637,47406.470183102246665,52377763.999377071857452
06,065,046700,06065046700,6065046700.000000000000000,467,Census Tract 467,G5020,S,33305608.000000000000000,36823.000000000000000,+33.8915866,-117.2767350,117966.128731215911102,363944195.555991947650909
06,065,047000,06065047000,6065047000.000000000000000,470,Census Tract 470,G5020,S,134979433.000000000000000,4213361.000000000000000,+33.6218613,-114.5601089,258807.981153985398123,1521025675.820870161056519
06,071,002502,06071002502,6071002502.000000000000000,25.02,Census Tract 25.02,G5020,S,2593783.000000000000000,0.000000000000000,+34.0775280,-117.4624580,21287.854339827092190,28290958.262348193675280
06,037,702202,06037702202,6037702202.000000000000000,7022.02,Census Tract 7022.02,G5020,S,1013380.000000000000000,0.000000000000000,+34.0081597,-118.4672218,13932.147978965649600,11056165.507229538634419
06,065,940100,06065940100,6065940100.000000000000000,9401,Census Tract 9401,G5020,S,71024199.000000000000000,5060948.000000000000000,+34.0136230,-114.4708303,301112.496636755007785,830247896.934054255485535
06,065,941200,06065941200,6065941200.000000000000000,9412,Census Tract 9412,G5020,S,13019332.000000000000000,0.000000000000000,+33.8375996,-116.5019552,63954.636216025894100,142140862.034669458866119
06,065,941500,06065941500,6065941500.000000000000000,9415,Census Tract 9415,G5020,S,40126542.000000000000000,822800.000000000000000,+33.7740700,-116.8807172,96938.211411207215860,447183115.225276052951813
06,065,042744,06065042744,6065042744.000000000000000,427.44,Census Tract 427.44,G5020,S,36628031.000000000000000,118271.000000000000000,+33.8261420,-117.0844666,117952.787940266396618,401197012.878330290317535
06,065,043235,06065043235,6065043235.000000000000000,432.35,Census Tract 432.35,G5020,S,15121013.000000000000000,0.000000000000000,+33.6249764,-117.1155660,54459.062873222079361,165231023.436988174915314
06,065,043278,06065043278,6065043278.000000000000000,432.78,Census Tract 432.78,G5020,S,9635295.000000000000000,0.000000000000000,+33.6090803,-117.1893389,44773.866024560862570,105294167.290536090731621
06,065,044522,06065044522,6065044522.000000000000000,445.22,Census Tract 445.22,G5020,S,154022502.000000000000000,871170.000000000000000,+33.9047546,-116.6027479,345270.070875569595955,1690262654.241539239883423
06,065,045120,06065045120,6065045120.000000000000000,451.20,Census Tract 451.20,G5020,S,3849529.000000000000000,1137.000000000000000,+33.6835430,-116.3015715,35653.283037186876754,42067050.167389437556267
06,065,050500,06065050500,6065050500.000000000000000,505,Census Tract 505,G5020,S,5060698.000000000000000,0.000000000000000,+33.5490174,-117.1625357,39921.961142104097235,55317094.435171343386173
06,065,051300,06065051300,6065051300.000000000000000,513,Census Tract 513,G5020,S,33781272.000000000000000,400554.000000000000000,+33.8238592,-116.9542225,134723.625842982612085,373219540.018194019794464
06,065,940400,06065940400,6065940400.000000000000000,9404,Census Tract 9404,G5020,S,11515177.000000000000000,0.000000000000000,+33.7018200,-116.1821779,47778.117258698359365,125789004.148903056979179
06,065,940600,06065940600,6065940600.000000000000000,9406,Census Tract 9406,G5020,S,28656723.000000000000000,0.000000000000000,+33.8257929,-116.4318500,97616.395444823865546,312879940.176117360591888
06,065,043257,06065043257,6065043257.000000000000000,432.57,Census Tract 432.57,G5020,S,93057328.000000000000000,10672.000000000000000,+33.4500909,-116.9898891,198050.072675986157265,1017733657.186149477958679
06,065,043279,06065043279,6065043279.000000000000000,432.79,Census Tract 432.79,G5020,S,20097161.000000000000000,0.000000000000000,+33.6278555,-117.2176991,88535.861016256923904,219603998.953058987855911
06,071,002602,06071002602,6071002602.000000000000000,26.02,Census Tract 26.02,G5020,S,2012382.000000000000000,0.000000000000000,+34.0426941,-117.4982032,20667.430067062712624,21952535.732776720076799
06,037,702300,06037702300,6037702300.000000000000000,7023,Census Tract 7023,G5020,S,2599717.000000000000000,0.000000000000000,+34.0183110,-118.4559536,21285.425301110593864,28362320.040146704763174
06,077,005004,06077005004,6077005004.000000000000000,50.04,Census Tract 50.04,G5020,S,20149818.000000000000000,210152.000000000000000,+37.7285340,-121.1609082,79136.186563410490635,219735725.960333645343781
06,071,000201,06071000201,6071000201.000000000000000,2.01,Census Tract 2.01,G5020,S,2941050.000000000000000,0.000000000000000,+34.0892511,-117.6958358,25000.426963469642942,32077220.175954412668943
06,071,000808,06071000808,6071000808.000000000000000,8.08,Census Tract 8.08,G5020,S,2561887.000000000000000,0.000000000000000,+34.1124446,-117.6395766,22533.327215073462867,27939280.212123051285744
06,077,004902,06077004902,6077004902.000000000000000,49.02,Census Tract 49.02,G5020,S,239480449.000000000000000,1708049.000000000000000,+37.8263541,-121.0207159,326678.528917697956786,2602606716.264402866363525
06,077,004701,06077004701,6077004701.000000000000000,47.01,Census Tract 47.01,G5020,S,13611907.000000000000000,24339.000000000000000,+38.1618795,-121.1498366,64876.764752572024008,147062211.632015705108643
06,077,003110,06077003110,6077003110.000000000000000,31.10,Census Tract 31.10,G5020,S,1341993.000000000000000,0.000000000000000,+38.0063695,-121.3236839,16066.162508607827476,14476593.059184337034822
06,077,003215,06077003215,6077003215.000000000000000,32.15,Census Tract 32.15,G5020,S,9958690.000000000000000,453804.000000000000000,+38.0292819,-121.3852365,46664.966185040437267,112319324.015188038349152
06,077,005122,06077005122,6077005122.000000000000000,51.22,Census Tract 51.22,G5020,S,9995651.000000000000000,771280.000000000000000,+37.7868659,-121.2731729,58540.234892069413036,116192018.154168158769608
06,077,003500,06077003500,6077003500.000000000000000,35,Census Tract 35,G5020,S,26417371.000000000000000,54005.000000000000000,+38.0298609,-121.2450807,78474.228570028019021,285545628.984596431255341
06,077,004102,06077004102,6077004102.000000000000000,41.02,Census Tract 41.02,G5020,S,58864693.000000000000000,419008.000000000000000,+38.0822443,-121.2646161,129357.929565670943703,639441765.553372502326965
06,077,003700,06077003700,6077003700.000000000000000,37,Census Tract 37,G5020,S,41895923.000000000000000,63655.000000000000000,+37.9350636,-121.1904318,90790.938890801742673,452691015.970202684402466
06,077,003803,06077003803,6077003803.000000000000000,38.03,Census Tract 38.03,G5020,S,44063925.000000000000000,198561.000000000000000,+37.8833641,-121.2703008,124020.974802843964426,477577489.041878104209900
06,077,003801,06077003801,6077003801.000000000000000,38.01,Census Tract 38.01,G5020,S,4245846.000000000000000,252326.000000000000000,+37.9086799,-121.3121279,35254.586580769937427,48531768.856366962194443
06,077,004001,06077004001,6077004001.000000000000000,40.01,Census Tract 40.01,G5020,S,280738745.000000000000000,18928874.000000000000000,+38.1292231,-121.4444155,292391.980153395503294,3231944414.190705299377441
06,077,003308,06077003308,6077003308.000000000000000,33.08,Census Tract 33.08,G5020,S,517517.000000000000000,0.000000000000000,+37.9905867,-121.3087480,11250.866588793034680,5582816.742204336449504
06,077,003114,06077003114,6077003114.000000000000000,31.14,Census Tract 31.14,G5020,S,5794369.000000000000000,576742.000000000000000,+37.9812253,-121.3574591,37274.401460491368198,68730578.919331312179565
06,077,003900,06077003900,6077003900.000000000000000,39,Census Tract 39,G5020,S,493559853.000000000000000,36387815.000000000000000,+37.9269437,-121.4574107,477191.350796391081531,5717593335.575498580932617
06,037,901004,06037901004,6037901004.000000000000000,9010.04,Census Tract 9010.04,G5020,S,13081668.000000000000000,13036.000000000000000,+34.6862401,-118.2080279,53372.895527781474811,142499958.336033016443253
06,037,901007,06037901007,6037901007.000000000000000,9010.07,Census Tract 9010.07,G5020,S,5210616.000000000000000,0.000000000000000,+34.6530422,-118.1832421,31795.135061746161227,56710404.792731046676636
06,037,901101,06037901101,6037901101.000000000000000,9011.01,Census Tract 9011.01,G5020,S,5221202.000000000000000,2777.000000000000000,+34.6638830,-118.2254095,32073.594918025752122,56854377.349660150706768
06,037,901102,06037901102,6037901102.000000000000000,9011.02,Census Tract 9011.02,G5020,S,5111500.000000000000000,0.000000000000000,+34.6604334,-118.2101059,31662.796276409848360,55630146.311238326132298
06,037,276601,06037276601,6037276601.000000000000000,2766.01,Census Tract 2766.01,G5020,S,2232380.000000000000000,7324.000000000000000,+33.9637725,-118.4345193,23442.766412416222011,24439936.545244749635458
06,037,277000,06037277000,6037277000.000000000000000,2770,Census Tract 2770,G5020,S,2298914.000000000000000,0.000000000000000,+33.9713675,-118.4003336,21997.082125063472631,25085331.826453413814306
06,073,008331,06073008331,6073008331.000000000000000,83.31,Census Tract 83.31,G5020,S,954205.000000000000000,0.000000000000000,+32.9426037,-117.2241058,13570.873739550810569,10457988.127560593187809
06,073,008336,06073008336,6073008336.000000000000000,83.36,Census Tract 83.36,G5020,S,828562.000000000000000,0.000000000000000,+32.9678415,-117.1331584,14103.213809875776860,9079884.151603279635310
06,073,008337,06073008337,6073008337.000000000000000,83.37,Census Tract 83.37,G5020,S,1566257.000000000000000,0.000000000000000,+32.9583944,-117.1357871,16713.289861701414338,17164716.377435576170683
06,073,011601,06073011601,6073011601.000000000000000,116.01,Census Tract 116.01,G5020,S,733715.000000000000000,0.000000000000000,+32.6663314,-117.0964015,12048.267630234553508,8051721.608310311101377
06,073,011602,06073011602,6073011602.000000000000000,116.02,Census Tract 116.02,G5020,S,1006599.000000000000000,14299.000000000000000,+32.6599903,-117.0941732,16608.437404051517660,11203644.326201094314456
06,073,011700,06073011700,6073011700.000000000000000,117,Census Tract 117,G5020,S,1630750.000000000000000,0.000000000000000,+32.6738101,-117.0970458,17394.969658462934603,17895066.851706609129906
06,073,011801,06073011801,6073011801.000000000000000,118.01,Census Tract 118.01,G5020,S,651866.000000000000000,0.000000000000000,+32.6804224,-117.1041616,10710.230896974646384,7153002.322526613250375
06,073,013307,06073013307,6073013307.000000000000000,133.07,Census Tract 133.07,G5020,S,1308215.000000000000000,0.000000000000000,+32.5988025,-117.0502967,16367.270288328283641,14360793.873972352594137
06,107,002304,06107002304,6107002304.000000000000000,23.04,Census Tract 23.04,G5020,S,987726.000000000000000,0.000000000000000,+36.2117012,-119.3385748,15099.766957270232524,10697205.616918841376901
06,071,002901,06071002901,6071002901.000000000000000,29.01,Census Tract 29.01,G5020,S,1296477.000000000000000,0.000000000000000,+34.1048589,-117.4303718,21285.803784561550856,14139487.868400206789374
06,073,013308,06073013308,6073013308.000000000000000,133.08,Census Tract 133.08,G5020,S,1609626.000000000000000,0.000000000000000,+32.5917561,-117.0490649,21306.392077452175727,17670111.597201269119978
06,073,013309,06073013309,6073013309.000000000000000,133.09,Census Tract 133.09,G5020,S,2506844.000000000000000,0.000000000000000,+32.6183130,-117.0337503,24269.224786526072421,27516119.461571007966995
06,073,013311,06073013311,6073013311.000000000000000,133.11,Census Tract 133.11,G5020,S,3485486.000000000000000,0.000000000000000,+32.6390207,-116.9603940,26531.512322414306254,38254321.954566530883312
06,073,013312,06073013312,6073013312.000000000000000,133.12,Census Tract 133.12,G5020,S,854831.000000000000000,0.000000000000000,+32.6009868,-117.0326101,14007.891317506464475,9383729.672338023781776
06,107,002601,06107002601,6107002601.000000000000000,26.01,Census Tract 26.01,G5020,S,5688639.000000000000000,0.000000000000000,+36.2136987,-119.1045232,32391.432357834397408,61608326.354992821812630
06,107,002602,06107002602,6107002602.000000000000000,26.02,Census Tract 26.02,G5020,S,2870053.000000000000000,0.000000000000000,+36.2125439,-119.0817133,24707.831385781122663,31082939.149556782096624
06,107,002901,06107002901,6107002901.000000000000000,29.01,Census Tract 29.01,G5020,S,4550195.000000000000000,0.000000000000000,+36.1963691,-119.3370033,30002.988723247013695,49281214.631121642887592
06,107,002700,06107002700,6107002700.000000000000000,27,Census Tract 27,G5020,S,5694168626.000000000000000,8236634.000000000000000,+36.1727771,-118.4920872,1531778.275479137897491,61772176847.554710388183594
06,107,001400,06107001400,6107001400.000000000000000,14,Census Tract 14,G5020,S,124522203.000000000000000,0.000000000000000,+36.3259261,-119.1202602,248518.052778072917135,1348177881.982466697692871
06,107,002007,06107002007,6107002007.000000000000000,20.07,Census Tract 20.07,G5020,S,28999053.000000000000000,292710.000000000000000,+36.2803018,-119.3248005,90705.225420735208900,317173104.934653878211975
06,107,004101,06107004101,6107004101.000000000000000,41.01,Census Tract 41.01,G5020,S,4426513.000000000000000,0.000000000000000,+36.0584922,-119.0236100,28899.216891140145890,47960002.775567457079887
06,107,001302,06107001302,6107001302.000000000000000,13.02,Census Tract 13.02,G5020,S,11177780.000000000000000,0.000000000000000,+36.3354354,-119.2516095,54263.993720293903607,121016642.614255622029305
06,107,001502,06107001502,6107001502.000000000000000,15.02,Census Tract 15.02,G5020,S,12859011.000000000000000,0.000000000000000,+36.2850010,-119.1467114,55111.131783006763726,139237110.124987989664078
06,107,003200,06107003200,6107003200.000000000000000,32,Census Tract 32,G5020,S,307722355.000000000000000,13713.000000000000000,+36.0565920,-119.3368879,301153.143467750516720,3334286902.236022472381592
06,107,002500,06107002500,6107002500.000000000000000,25,Census Tract 25,G5020,S,126564008.000000000000000,0.000000000000000,+36.2051038,-119.1290926,272997.476265038480051,1370728871.631189823150635
06,107,004300,06107004300,6107004300.000000000000000,43,Census Tract 43,G5020,S,610964651.000000000000000,295053.000000000000000,+35.8580543,-119.3058575,466143.986169973097276,6626673186.254458427429199
06,107,000301,06107000301,6107000301.000000000000000,3.01,Census Tract 3.01,G5020,S,138420551.000000000000000,857291.000000000000000,+36.5281824,-119.4459533,256392.199139009462669,1507160997.059272766113281
06,107,000900,06107000900,6107000900.000000000000000,9,Census Tract 9,G5020,S,182262605.000000000000000,329326.000000000000000,+36.3926764,-119.3857908,246645.377194140019128,1976538157.626093626022339
06,107,000800,06107000800,6107000800.000000000000000,8,Census Tract 8,G5020,S,152607110.000000000000000,31759.000000000000000,+36.4202175,-119.2108517,205887.003002107812790,1652197094.591273546218872
06,107,002800,06107002800,6107002800.000000000000000,28,Census Tract 28,G5020,S,7391843.000000000000000,0.000000000000000,+36.1948818,-119.0940852,43489.838894413624075,80058224.771006911993027
06,107,004200,06107004200,6107004200.000000000000000,42,Census Tract 42,G5020,S,384722819.000000000000000,60668.000000000000000,+35.9647863,-119.2918483,374787.796894516621251,4170128478.175467491149902
06,081,610700,06081610700,6081610700.000000000000000,6107,Census Tract 6107,G5020,S,1140186.000000000000000,0.000000000000000,+37.4698692,-122.2190836,17176.956879531586310,12311761.003917941823602
06,081,610800,06081610800,6081610800.000000000000000,6108,Census Tract 6108,G5020,S,501698.000000000000000,0.000000000000000,+37.4701171,-122.2260304,12457.442256470145367,5417377.532108351588249
06,081,610900,06081610900,6081610900.000000000000000,6109,Census Tract 6109,G5020,S,1099448.000000000000000,0.000000000000000,+37.4765958,-122.2320135,17083.942770473044220,11871765.122995465993881
06,081,611000,06081611000,6081611000.000000000000000,6110,Census Tract 6110,G5020,S,1369440.000000000000000,0.000000000000000,+37.4663283,-122.2336139,20088.931357328368904,14787329.434411747381091
06,081,611200,06081611200,6081611200.000000000000000,6112,Census Tract 6112,G5020,S,1126605.000000000000000,0.000000000000000,+37.4564914,-122.2345971,14550.507701026061113,12165466.756797369569540
06,037,920040,06037920040,6037920040.000000000000000,9200.40,Census Tract 9200.40,G5020,S,2960454.000000000000000,0.000000000000000,+34.4356080,-118.4274646,27366.933127872209297,32246181.568013962358236
06,071,000301,06071000301,6071000301.000000000000000,3.01,Census Tract 3.01,G5020,S,2695408.000000000000000,0.000000000000000,+34.0632151,-117.6996328,28107.362177660848829,29401064.222354106605053
06,095,250701,06095250701,6095250701.000000000000000,2507.01,Census Tract 2507.01,G5020,S,2176045.000000000000000,604746.000000000000000,+38.0900421,-122.2449025,32024.125001656382665,29993338.932725284248590
06,095,251000,06095251000,6095251000.000000000000000,2510,Census Tract 2510,G5020,S,727397.000000000000000,0.000000000000000,+38.1011243,-122.2485415,10990.238193970037173,7845456.614723827689886
06,095,251300,06095251300,6095251300.000000000000000,2513,Census Tract 2513,G5020,S,1254979.000000000000000,0.000000000000000,+38.1146854,-122.2358260,16601.215308127790195,13535553.298945270478725
06,077,005106,06077005106,6077005106.000000000000000,51.06,Census Tract 51.06,G5020,S,99907699.000000000000000,1347109.000000000000000,+37.7321434,-121.2429025,208486.688188076310325,1092808656.304152488708496
06,077,005119,06077005119,6077005119.000000000000000,51.19,Census Tract 51.19,G5020,S,37232768.000000000000000,458126.000000000000000,+37.8447093,-121.3026366,141477.489770537911681,406712473.064789056777954
06,077,004202,06077004202,6077004202.000000000000000,42.02,Census Tract 42.02,G5020,S,1210505.000000000000000,227033.000000000000000,+38.1480447,-121.2875010,33553.588140816042142,15503679.727251602336764
06,077,002800,06077002800,6077002800.000000000000000,28,Census Tract 28,G5020,S,7311955.000000000000000,0.000000000000000,+37.9156574,-121.2537583,47929.028085723373806,78889254.198597297072411
06,077,003602,06077003602,6077003602.000000000000000,36.02,Census Tract 36.02,G5020,S,44774226.000000000000000,40657.000000000000000,+38.0018136,-121.1809149,103902.393140118190786,483431881.829295873641968
06,077,003109,06077003109,6077003109.000000000000000,31.09,Census Tract 31.09,G5020,S,3119481.000000000000000,44323.000000000000000,+38.0092936,-121.3447729,24882.144902873289539,34129185.977854639291763
06,077,001800,06077001800,6077001800.000000000000000,18,Census Tract 18,G5020,S,1916227.000000000000000,0.000000000000000,+37.9672954,-121.2542261,19384.178257211529854,20672477.537119597196579
06,077,005124,06077005124,6077005124.000000000000000,51.24,Census Tract 51.24,G5020,S,1084165.000000000000000,0.000000000000000,+37.8054262,-121.2311339,15870.025223315898984,11699393.924925005063415
06,077,003406,06077003406,6077003406.000000000000000,34.06,Census Tract 34.06,G5020,S,839429.000000000000000,14789.000000000000000,+38.0247217,-121.3027511,12520.529871586424633,9214498.152388254180551
06,077,003305,06077003305,6077003305.000000000000000,33.05,Census Tract 33.05,G5020,S,2046351.000000000000000,0.000000000000000,+38.0019053,-121.3072652,20942.404174210576457,22075002.892442509531975
06,001,435104,06001435104,6001435104.000000000000000,4351.04,Census Tract 4351.04,G5020,S,7240707.000000000000000,0.000000000000000,+37.6385144,-122.0388424,49784.976435149052122,78159863.038670226931572
06,001,405301,06001405301,6001405301.000000000000000,4053.01,Census Tract 4053.01,G5020,S,227753.000000000000000,0.000000000000000,+37.8020757,-122.2513558,6599.385135436013115,2457743.447185471188277
06,001,982000,06001982000,6001982000.000000000000000,9820,Census Tract 9820,G5020,S,1269350.000000000000000,269265.000000000000000,+37.7960280,-122.2953295,23131.112024831774761,16603705.015361050143838
06,001,444302,06001444302,6001444302.000000000000000,4443.02,Census Tract 4443.02,G5020,S,22310824.000000000000000,0.000000000000000,+37.5125289,-122.0473793,107392.086940711684292,240893052.256158113479614
06,001,450102,06001450102,6001450102.000000000000000,4501.02,Census Tract 4501.02,G5020,S,9587033.000000000000000,0.000000000000000,+37.7208213,-121.8911828,40701.353214086608205,103471313.247982159256935
06,017,030902,06017030902,6017030902.000000000000000,309.02,Census Tract 309.02,G5020,S,50583473.000000000000000,248443.000000000000000,+38.7187575,-120.8955514,118246.036351012298837,547766534.823426365852356
