,GEO_ID,E_Total_population_SX_AGE_2020,E_HSPNC_Total_population_2020,E_NOTHSPNC_White_alone_2020,P_NOTHSPNC_White_alone_2020,E_Under35_SX_AGE_2020,E_Total_population_SX_AGE_2021,E_HSPNC_Total_population_2021,E_NOTHSPNC_White_alone_2021,P_NOTHSPNC_White_alone_2021,E_Under35_SX_AGE_2021,E_Total_population_SX_AGE_2022,E_HSPNC_Total_population_2022,E_NOTHSPNC_White_alone_2022,P_NOTHSPNC_White_alone_2022,E_Under35_SX_AGE_2022
5735,6067008508,8555,38,640,7.5,3436.3,8849,35,408,4.6,3589.3,9356,9356,9356,9356,3638
5736,6067008509,4842,104,387,8,1959.8,4743,135,403,8.5,1900.2,4748,4748,4748,4748,1846.7
5737,6067008510,4810,51,683,14.2,1797.2,4875,98,629,12.9,1817.8,5036,5036,5036,5036,1844.3
5738,6067008512,4764,111,110,2.3,1869.1,4775,106,106,2.2,1835.2,4938,4938,4938,4938,1783.3
5739,6067008513,3946,74,108,2.7,1486.2,3826,55,133,3.5,1421,4381,4381,4381,4381,1653.5
5740,6067008601,5403,247,739,13.7,1468.3,5581,282,848,15.2,1450,5452,5452,5452,5452,1419.6
5741,6067008602,1563,147,209,13.4,416.2,1741,103,264,15.2,403.2,1683,1683,1683,1683,432.6
5742,6067008702,3187,0,101,3.2,650.4,3412,0,123,3.6,680,3147,3147,3147,3147,586.9
5743,6067008703,4902,109,193,3.9,1234.7,4654,136,60,1.3,1168.2,4970,4970,4970,4970,1333.3
5744,6067008704,3162,604,309,9.8,1326.2,3405,658,345,10.1,1438.5,3311,3311,3311,3311,1317
5745,6067008706,817,0,129,15.8,374.1,1223,249,244,20,516,1699,1699,1699,1699,679.9
5746,6067008707,5894,776,379,6.4,2164.8,6277,565,561,8.9,2202.3,6699,6699,6699,6699,2263.9
5747,6067008708,2611,198,134,5.1,964,2916,130,130,4.5,1081.5,2967,2967,2967,2967,1114.2
5748,6067008802,2958,315,207,7,1289.4,2976,249,205,6.9,1258.9,2938,2938,2938,2938,1239.1
5749,6067008803,1376,70,117,8.5,479.2,1830,197,240,13.1,759.1,2016,2016,2016,2016,919.5
5750,6067008905,4802,635,913,19,1750.9,5087,534,1259,24.7,1869.1,5009,5009,5009,5009,1797
5751,6067008907,6097,571,964,15.8,1955.4,6258,556,892,14.3,2083.3,6245,6245,6245,6245,2238.6
5752,6067008908,4695,455,1060,22.6,1289.6,5067,531,1026,20.2,1591.1,4796,4796,4796,4796,1346.8
5753,6067008909,2362,433,218,9.2,794.9,2391,456,245,10.2,815.1,2387,2387,2387,2387,830.2
5754,6067008910,3485,292,910,26.1,1389.5,3510,223,798,22.7,1342.8,3332,3332,3332,3332,1104.6
5755,6067008911,2629,404,818,31.1,1403.2,2834,672,790,27.9,1446.2,2884,2884,2884,2884,1468.6
5756,6067008912,3256,186,301,9.2,969,3282,205,343,10.5,928.3,3234,3234,3234,3234,890.9
5757,6067008913,4228,142,776,18.4,1272.8,4430,264,550,12.4,1426.8,4426,4426,4426,4426,1435.2
5758,6067009004,3984,756,531,13.3,1433.9,3700,558,402,10.9,1168.2,3856,3856,3856,3856,1269.9
5759,6067009005,3370,579,776,23,1312.6,3383,632,697,20.6,1346.3,3413,3413,3413,3413,1441.7
5760,6067009006,4995,1179,907,18.2,1823.6,5305,1342,1015,19.1,2084.4,5058,5058,5058,5058,1871.4
5761,6067009007,2281,612,609,26.7,793.1,2296,618,715,31.1,802.3,2316,2316,2316,2316,865.1
5762,6067009008,5625,714,1451,25.8,2187,5642,732,1545,27.4,2203.1,5704,5704,5704,5704,2187.7
5763,6067009010,5997,1636,471,7.9,1992.5,6701,1709,668,10,2275.7,6744,6744,6744,6744,2369.2
5764,6067009011,4855,285,434,8.9,1601,5228,499,432,8.3,1774.2,5364,5364,5364,5364,1749.5
5765,6067009103,3206,604,440,13.7,1102.8,3317,554,463,14,1086.5,3211,3211,3211,3211,942.2
5766,6067009105,2448,315,418,17.1,899.2,2589,319,584,22.6,944.5,2801,2801,2801,2801,1193.9
5767,6067009106,4196,553,699,16.7,1097.9,4336,635,554,12.8,1162.8,4147,4147,4147,4147,1087.2
5768,6067009107,4226,829,773,18.3,1486.3,4185,588,881,21.1,1508.8,4143,4143,4143,4143,1432.5
5769,6067009108,3902,370,611,15.7,1182,3971,510,538,13.5,1194.4,3857,3857,3857,3857,1063.7
5770,6067009109,4953,1069,591,11.9,1824.7,5099,1044,699,13.7,1798.7,4977,4977,4977,4977,1707.4
5771,6067009110,1953,635,497,25.4,960.8,1992,678,456,22.9,925.8,2070,2070,2070,2070,939.2
5772,6067009111,5670,1296,800,14.1,1767.9,5955,1008,953,16,1846.3,5647,5647,5647,5647,1801.1
5773,6067009112,4071,847,979,24,1528.7,4009,756,1020,25.4,1476.6,4083,4083,4083,4083,1486.4
5774,6067009201,5549,557,1065,19.2,1792.8,6098,620,1320,21.6,2149.5,6251,6251,6251,6251,1940.7
5775,6067009307,5678,636,543,9.6,1921.6,5653,577,511,9,1995.9,5709,5709,5709,5709,1975.8
5776,6067009308,6973,447,1106,15.9,2305.2,7002,384,1421,20.3,2237.5,7047,7047,7047,7047,2370.7
5777,6067009309,2297,94,415,18.1,742.1,2300,114,381,16.6,737.7,2412,2412,2412,2412,783.2
5778,6067009310,6526,481,1113,17.1,2313.6,6831,499,1443,21.1,2463.3,6629,6629,6629,6629,2323.7
5779,6067009311,6316,815,905,14.3,2197.9,6716,819,1156,17.2,2354.9,6937,6937,6937,6937,2350.7
5780,6067009312,6774,362,1417,20.9,2506,7171,640,1492,20.8,2688.9,7317,7317,7317,7317,2860.6
5781,6067009314,6239,768,1136,18.2,2580.7,6904,1473,1013,14.7,3120,6227,6227,6227,6227,2507.6
5782,6067009316,4805,684,1204,25.1,1653.8,5050,910,925,18.3,1727.2,5087,5087,5087,5087,1725.6
5783,6067009317,5874,1121,1175,20,2097.1,6167,1245,1439,23.3,2017.1,6372,6372,6372,6372,2120.7
5784,6067009318,2086,391,306,14.7,863.1,1995,252,290,14.5,768.8,1984,1984,1984,1984,734.3
5785,6067009319,4327,258,506,11.7,1627.2,4324,200,516,11.9,1542.8,4706,4706,4706,4706,1573.2
5786,6067009320,4521,566,1301,28.8,1542.3,4614,791,1259,27.3,1652,4266,4266,4266,4266,1462.2
5787,6067009321,5556,517,727,13.1,1918.4,5998,601,995,16.6,2069.6,5672,5672,5672,5672,1990.2
5788,6067009323,5799,897,565,9.7,2159.2,5940,872,453,7.6,2211.2,5747,5747,5747,5747,2117.1
5789,6067009326,4607,496,776,16.8,1878.4,4496,565,637,14.2,1714.8,4401,4401,4401,4401,1540.1
5790,6067009328,5466,647,899,16.4,2224.2,5650,986,697,12.3,2265.4,6033,6033,6033,6033,2302.7
5791,6067009329,2419,386,249,10.3,1068.1,2413,369,270,11.2,978.5,2388,2388,2388,2388,981.5
5792,6067009330,4658,291,765,16.4,1885.9,4923,365,788,16,2018.5,5261,5261,5261,5261,2227.1
5793,6067009331,7463,1151,935,12.5,3126.7,7660,1275,977,12.8,3226.4,7722,7722,7722,7722,3224.1
5794,6067009332,1556,30,277,17.8,560.4,1605,26,71,4.4,589,1648,1648,1648,1648,600.5
5795,6067009333,2704,490,420,15.5,1008.1,2736,281,489,17.9,963.5,2512,2512,2512,2512,902.9
5796,6067009334,6087,1107,814,13.4,2242.2,5934,966,754,12.7,2032.7,5634,5634,5634,5634,1796
5797,6067009335,6265,1037,1005,16,2608.9,6229,735,1603,25.7,2525,6675,6675,6675,6675,2673.3
5798,6067009336,4237,295,684,16.1,1409.6,4166,221,658,15.8,1321.2,4238,4238,4238,4238,1294.8
5799,6067009403,1921,50,432,22.5,478,2044,19,562,27.5,503.4,2122,2122,2122,2122,604.6
5800,6067009404,5811,470,1211,20.8,1538,6414,413,1751,27.3,1699.7,6799,6799,6799,6799,1779.9
5801,6067009406,2318,109,372,16,652.2,2381,146,346,14.5,641.8,2483,2483,2483,2483,739.4
5802,6067009408,1932,13,543,28.1,710.1,1771,18,348,19.6,704.7,1776,1776,1776,1776,679.1
5803,6067009409,4046,157,1670,41.3,1473.8,4217,396,1685,40,1453.2,4170,4170,4170,4170,1451.1
5804,6067009410,6803,243,2717,39.9,2234.3,6487,218,2802,43.2,2128.3,6385,6385,6385,6385,2058.2
5805,6067009501,2740,84,1689,61.6,1029.6,2690,145,1546,57.5,988.5,2614,2614,2614,2614,914.3
5806,6067009502,7930,123,2399,30.3,2849.3,7973,133,2593,32.5,2967.5,8052,8052,8052,8052,2932.2
5807,6067009503,2946,2,1269,43.1,829.4,2748,1,1301,47.3,780.8,2642,2642,2642,2642,788.8
5808,6067009504,2887,278,1372,47.5,1087.6,3061,260,1552,50.7,997.2,3204,3204,3204,3204,1086
5809,6067009601,6444,1429,1700,26.4,2208.1,6555,1424,1908,29.1,2335.8,6899,6899,6899,6899,2643.6
5810,6067009608,9829,2881,1099,11.2,3905.6,9928,2636,1078,10.9,3810.6,10353,10353,10353,10353,4022.4
5811,6067009609,5873,1884,1081,18.4,2373.1,6080,2100,913,15,2527.6,5807,5807,5807,5807,2465
5812,6067009610,7266,1397,1988,27.4,2803.8,7101,1613,2037,28.7,2850.8,7064,7064,7064,7064,2845.8
5813,6067009611,3881,1175,449,11.6,1704.1,3969,1170,580,14.6,1642.2,3975,3975,3975,3975,1633.9
5814,6067009612,5189,1222,1121,21.6,1912.2,5227,1203,1187,22.7,1772.5,5253,5253,5253,5253,1698.2
5815,6067009614,6474,1499,910,14.1,2535.1,6436,1159,1225,19,2442.3,6363,6363,6363,6363,2338.5
5816,6067009616,6532,560,1354,20.7,2041.2,6433,615,1237,19.2,1877.8,6724,6724,6724,6724,1791.6
5817,6067009617,4007,253,299,7.5,1199.7,3959,235,394,10,1186.9,4026,4026,4026,4026,1262.7
5818,6067009618,5053,1361,754,14.9,1923.6,4968,902,1314,26.4,1832.7,4977,4977,4977,4977,1673.6
5819,6067009622,8274,927,1636,19.8,2909.1,8265,1134,1569,19,2764.9,7986,7986,7986,7986,2521.1
5820,6067009632,7411,1529,852,11.5,2954.8,6926,1175,853,12.3,2699.4,6932,6932,6932,6932,2795.5
5821,6067009633,3678,887,1056,28.7,1517.2,3808,947,1048,27.5,1579.7,3961,3961,3961,3961,1675.4
5822,6067009634,4694,1444,1108,23.6,1950.5,5025,2018,1260,25.1,1977.7,5120,5120,5120,5120,2101.5
5823,6067009635,5954,735,888,14.9,2391.7,5993,659,861,14.4,2248.6,5841,5841,5841,5841,2200.4
5824,6067009637,6807,1373,978,14.4,2722.9,6630,1069,685,10.3,2465.6,6542,6542,6542,6542,2337.3
5825,6067009639,3604,912,375,10.4,1181.5,3475,625,309,8.9,1165.8,3495,3495,3495,3495,1123.3
5826,6067009640,4814,2137,775,16.1,2049.3,5157,2748,860,16.7,2083.8,4897,4897,4897,4897,1959.8
5827,6067009641,3611,393,1116,30.9,1352,3636,313,998,27.4,1217.6,3947,3947,3947,3947,1274.6
5828,6067009642,1528,63,289,18.9,486.2,1562,15,355,22.7,523,1553,1553,1553,1553,618.4
5829,6067009643,6784,1117,1237,18.2,2041.2,6720,1028,1232,18.3,2147.1,6526,6526,6526,6526,2068.1
5830,6067009644,3284,347,384,11.7,817.4,3312,649,334,10.1,749.8,3372,3372,3372,3372,818.1
5831,6067009645,4502,244,316,7,1503.1,4339,407,163,3.8,1378.7,4371,4371,4371,4371,1306.4
5832,6067009646,4048,571,993,24.5,1598.2,4056,642,839,20.7,1644.9,3856,3856,3856,3856,1608.9
5833,6067009647,5907,810,1513,25.6,2172,6035,1338,998,16.5,2329.5,6411,6411,6411,6411,2402.2
5834,6067009648,3662,746,581,15.9,1398.1,3822,795,720,18.8,1498.2,3951,3951,3951,3951,1638.9
5835,6067009649,4714,765,737,15.6,2006.6,4984,793,701,14.1,2109.6,5093,5093,5093,5093,2219.2
5836,6067009650,2890,455,198,6.9,1029.9,2735,170,170,6.2,1108.9,2912,2912,2912,2912,1114.7
5837,6067009651,5478,525,588,10.7,1885.1,5516,621,566,10.3,1856.4,5439,5439,5439,5439,1836.3
5838,6067009652,1244,203,0,0,368.1,2036,389,110,5.4,647.5,3102,3102,3102,3102,999.1
5839,6067009653,3541,464,916,25.9,1234,3364,434,622,18.5,1114.3,3071,3071,3071,3071,1078.6
5840,6067009800,1476,14,234,15.9,360,1477,36,233,15.8,393.8,1513,1513,1513,1513,390.7
5841,6067009900,3597,90,1265,35.2,1151.5,3747,48,1714,45.7,1312.5,3502,3502,3502,3502,1250.1
5842,6067988300,4834,1955,1348,27.9,3345.7,5386,2285,1774,32.9,2042.5,4478,4478,4478,4478,1233.2
5843,6069000100,4923,184,1776,36.1,1635.5,5421,222,2276,42,1844,5504,5504,5504,5504,1971.6
5844,6069000200,6928,150,2529,36.5,2180.1,6903,177,2163,31.3,2004.7,6584,6584,6584,6584,1695
5845,6069000300,4787,24,4059,84.8,2079.4,4857,25,4103,84.5,2143,5656,5656,5656,5656,2529
5846,6069000400,7059,127,5641,79.9,2947.9,7076,123,5857,82.8,2880,6960,6960,6960,6960,2635.5
5847,6069000501,4945,38,2105,42.6,1606.4,4888,85,2095,42.9,1572.6,5163,5163,5163,5163,1713.7
5848,6069000502,7380,61,5502,74.6,2929.5,7570,62,5417,71.6,3264.2,7535,7535,7535,7535,3292.8
5849,6069000601,5147,26,1744,33.9,2184,5289,41,2384,45.1,2163.5,5087,5087,5087,5087,1948.2
5850,6069000602,3849,84,2175,56.5,1616.4,4045,6,2180,53.9,1497,4079,4079,4079,4079,1497.2
5851,6069000701,4790,76,3689,77,2090.7,4648,58,3375,72.6,2129.5,4719,4719,4719,4719,2051.7
5852,6069000702,5567,153,2991,53.7,1799.8,5860,165,3228,55.1,1876,6199,6199,6199,6199,2136.3
5853,6069000801,2637,32,540,20.5,678.9,2901,30,589,20.3,816.3,3048,3048,3048,3048,927.5
5854,6069000802,3535,38,1015,28.7,1056.5,3871,46,1140,29.4,1168.9,4219,4219,4219,4219,1283.9
5855,6071000103,4558,102,1037,22.8,1486.3,4370,128,860,19.7,1536.4,4149,4149,4149,4149,1368.5
5856,6071000104,7557,439,857,11.3,2591.8,6952,297,893,12.8,2270.5,6753,6753,6753,6753,2150.3
5857,6071000105,5837,333,873,15,1935,5431,284,944,17.4,1660.8,5375,5375,5375,5375,1606.7
5858,6071000107,2786,71,603,21.6,943.6,2759,91,735,26.6,992.2,2835,2835,2835,2835,995.1
5859,6071000108,6935,440,2003,28.9,2897.6,6346,492,1735,27.3,2572.8,6482,6482,6482,6482,2532
5860,6071000109,7597,104,3023,39.8,2445.2,7025,509,1927,27.4,2433.1,7094,7094,7094,7094,2646.4
5861,6071000111,2748,107,346,12.6,928.7,2650,59,448,16.9,872.2,2822,2822,2822,2822,909
5862,6071000115,8632,339,1808,20.9,3197.9,8327,315,1433,17.2,2838.9,8568,8568,8568,8568,2767
5863,6071000117,6602,189,694,10.5,1940.2,6343,138,895,14.1,1863.9,6187,6187,6187,6187,1843.5
5864,6071000118,4841,27,357,7.4,1501.8,4571,77,532,11.6,1278.4,4475,4475,4475,4475,1373.1
5865,6071000119,3400,79,1347,39.6,766.2,3766,107,1513,40.2,950.8,3878,3878,3878,3878,957.4
5866,6071000120,8254,367,3241,39.3,3097.7,7676,429,2997,39,2875.4,7841,7841,7841,7841,3171.3
5867,6071000121,9357,1205,1348,14.4,3107,8710,1204,1167,13.4,2811.7,8578,8578,8578,8578,2551
5868,6071000122,4464,240,889,19.9,1398.9,4075,244,627,15.4,1356.8,4148,4148,4148,4148,1373.7
5869,6071000201,4756,315,2632,55.3,1673.6,4708,489,2657,56.4,1690.8,5177,5177,5177,5177,1946.8
5870,6071000203,4630,117,2341,50.6,1530.5,4160,74,2094,50.3,1305.6,4167,4167,4167,4167,1337.1
5871,6071000205,5130,204,2623,51.1,1951.5,4994,217,2606,52.2,1969.9,4755,4755,4755,4755,1770.3
5872,6071000207,5494,766,3291,59.9,2543.6,5223,763,3119,59.7,2385.2,5135,5135,5135,5135,2305.3
5873,6071000208,4021,54,2475,61.6,1432.1,3736,92,2393,64.1,1373.8,3718,3718,3718,3718,1276.9
5874,6071000304,7433,118,5029,67.7,2759.5,6885,108,4490,65.2,2286.8,7342,7342,7342,7342,2655.7
5875,6071000305,5987,308,3893,65,3312.5,5677,280,3720,65.5,2955.2,5543,5543,5543,5543,2766.1
5876,6071000306,3322,168,1858,55.9,1511.5,3421,185,2664,77.9,1706.2,3051,3051,3051,3051,1303
5877,6071000307,2803,38,2218,79.1,1107.9,2766,172,2285,82.6,1019.4,2680,2680,2680,2680,980.4
5878,6071000308,4244,24,3286,77.4,1810.7,4152,4,3242,78.1,1710.4,4009,4009,4009,4009,1614.4
5879,6071000401,6712,286,3592,53.5,2298.7,6527,227,3489,53.5,2170.6,6762,6762,6762,6762,2229.2
5880,6071000403,4042,156,2017,49.9,1178,4083,197,2268,55.5,1217.5,4407,4407,4407,4407,1245.8
5881,6071000404,4204,176,2038,48.5,1012.2,4622,302,1945,42.1,1294.9,5009,5009,5009,5009,1416.2
5882,6071000501,6192,192,3570,57.7,1865,6658,256,3926,59,2004.3,7080,7080,7080,7080,2006.9
5883,6071000503,4449,117,2557,57.5,1631.6,4450,119,2509,56.4,1594.7,4609,4609,4609,4609,1702
5884,6071000504,4812,70,2654,55.2,1590,4886,104,2449,50.1,1502.9,5134,5134,5134,5134,1604.8
5885,6071000603,4464,306,2475,55.4,1645.8,4764,232,2859,60,1732.1,5191,5191,5191,5191,1813.3
5886,6071000604,5861,86,2969,50.7,1828.4,6033,113,3376,56,1857.2,6042,6042,6042,6042,1748.3
5887,6071000605,5117,2,4362,85.2,2223.1,4899,5,4181,85.3,2022.9,5182,5182,5182,5182,2141.2
5888,6071000606,3736,338,2330,62.4,1395.9,3960,382,2359,59.6,1459.7,4026,4026,4026,4026,1534.7
5889,6071000804,3113,57,478,15.4,831.3,3111,83,481,15.5,985.3,3294,3294,3294,3294,1005.7
5890,6071000808,6046,373,2505,41.4,2183.5,5829,364,2462,42.2,2025.7,5874,5874,5874,5874,1933.4
5891,6071000812,3856,125,872,22.6,1181.3,3739,16,1324,35.4,1107.2,3816,3816,3816,3816,1194.5
5892,6071000813,3076,114,790,25.7,727.6,2923,36,766,26.2,659.3,2966,2966,2966,2966,715.6
5893,6071000814,3577,52,792,22.1,935.3,3649,109,834,22.9,1026.7,3730,3730,3730,3730,1150.2
5894,6071000815,3420,78,1115,32.6,930.4,3423,165,1107,32.3,888.4,3323,3323,3323,3323,909.5
5895,6071000816,4754,529,1429,30.1,1514.1,4949,460,1476,29.8,1682.7,4634,4634,4634,4634,1571.7
5896,6071000817,3922,168,993,25.3,1339.2,3832,231,947,24.7,1280.1,3862,3862,3862,3862,1249.6
5897,6071000818,5663,387,1320,23.3,1891.6,5873,154,1649,28.1,1872.6,5985,5985,5985,5985,1997.2
5898,6071000819,5545,516,1044,18.8,1756.7,5523,457,1023,18.5,1543.3,5654,5654,5654,5654,1714.9
5899,6071000820,3408,159,675,19.8,909.1,3584,84,1068,29.8,972.4,3688,3688,3688,3688,1022.8
5900,6071000821,4264,866,1616,37.9,1635.6,4781,1081,1876,39.2,1728.6,5023,5023,5023,5023,1728.1
5901,6071000823,6522,866,2663,40.8,2254.1,6775,832,2819,41.6,2495.9,6637,6637,6637,6637,2440.7
5902,6071000824,5460,689,2546,46.6,2141.4,5864,879,2454,41.8,2247.4,5774,5774,5774,5774,2329
5903,6071000825,3978,502,2055,51.7,1402.9,3970,547,2196,55.3,1308.5,3874,3874,3874,3874,1203.3
5904,6071000826,4215,122,2027,48.1,1498.6,4210,130,1992,47.3,1470.3,4347,4347,4347,4347,1575.7
5905,6071000901,5451,352,2685,49.3,1799,5515,308,2608,47.3,1754.1,5420,5420,5420,5420,1648.3
5906,6071000903,4062,630,2004,49.3,1644.2,4091,331,1839,45,1609.9,4135,4135,4135,4135,1661.1
5907,6071000904,3985,147,2137,53.6,1540.1,3833,98,2057,53.7,1330.9,3921,3921,3921,3921,1346.3
5908,6071001001,5618,775,3044,54.2,2196.9,5687,418,3554,62.5,2311.5,5583,5583,5583,5583,2315.4
5909,6071001002,5932,396,3898,65.7,2520.5,5713,232,3713,65,2484.1,5652,5652,5652,5652,2305.7
5910,6071001101,3899,163,2501,64.1,1691.5,3843,180,2298,59.8,1584.5,3699,3699,3699,3699,1504.2
5911,6071001103,4431,61,2688,60.7,1604.4,4126,113,2325,56.3,1499.5,3941,3941,3941,3941,1546.4
5912,6071001104,6101,188,3728,61.1,2324,5915,227,3488,59,2177.9,5901,5901,5901,5901,2254.7
5913,6071001200,4724,379,2210,46.8,1700.1,4713,468,2393,50.8,1640.3,4400,4400,4400,4400,1432.7
5914,6071001305,6188,386,4078,65.9,3098.7,6019,375,4283,71.2,2997.3,6024,6024,6024,6024,3000.3
5915,6071001307,3874,114,2570,66.3,1462.4,3757,131,2388,63.6,1400.2,3675,3675,3675,3675,1324.2
5916,6071001308,5021,34,3664,73,1879.2,4900,15,3688,75.3,1839.4,4630,4630,4630,4630,1628.4
5917,6071001309,5180,602,3994,77.1,1791.7,5237,512,3980,76,1880.9,5490,5490,5490,5490,1958.6
5918,6071001310,5413,173,3689,68.2,1862.7,5415,175,3928,72.5,1911.6,4718,4718,4718,4718,1565.2
5919,6071001311,3696,192,1299,35.1,1180.6,3763,131,1375,36.5,1288.8,3892,3892,3892,3892,1451.4
5920,6071001312,5384,536,2647,49.2,2209.4,5550,569,2781,50.1,2096.6,5788,5788,5788,5788,2023.9
5921,6071001400,3182,392,1889,59.4,1043.7,3162,137,1963,62.1,1056.5,3215,3215,3215,3215,1063.7
5922,6071001501,3861,5,3378,87.5,1645.1,3536,13,2908,82.2,1526,3643,3643,3643,3643,1529.8
5923,6071001503,4432,51,3641,82.2,2202.7,4432,60,3639,82.1,2188,4216,4216,4216,4216,2081.6
5924,6071001504,6256,1345,2994,47.9,2810.9,6009,1202,3111,51.8,2682.3,5569,5569,5569,5569,2439.9
5925,6071001600,5435,126,4748,87.4,2325.8,5648,109,5101,90.3,2319.5,5552,5552,5552,5552,2456.9
5926,6071001702,6018,245,2937,48.8,2014,5836,258,2575,44.1,1828.2,6295,6295,6295,6295,2248.8
5927,6071001703,4727,258,1649,34.9,1603.5,4885,269,1952,40,1644.5,5013,5013,5013,5013,1549.2
5928,6071001704,4870,231,3144,64.6,1940.1,4565,294,2864,62.7,1766.8,4515,4515,4515,4515,1760.9
5929,6071001706,6602,580,4190,63.5,2301.6,6301,530,3969,63,2174.6,6152,6152,6152,6152,2174.7
5930,6071001707,6282,736,4017,63.9,2286,5382,750,3220,59.8,1765,5300,5300,5300,5300,1730.4
5931,6071001803,3444,50,1976,57.4,935.9,3490,107,2002,57.4,944.1,3474,3474,3474,3474,1061.9
5932,6071001804,5873,372,2612,44.5,1870.2,5823,466,2800,48.1,1912,5916,5916,5916,5916,1820.9
5933,6071001806,4836,642,2443,50.5,1552.1,4715,590,2140,45.4,1410.7,4575,4575,4575,4575,1388.4
5934,6071001808,4363,498,2501,57.3,1886.4,4035,298,2494,61.8,1751,4593,4593,4593,4593,1920.4
5935,6071001809,4470,241,3285,73.5,1811.9,4286,157,3269,76.3,1713.6,4215,4215,4215,4215,1653.4
5936,6071001810,5390,146,4132,76.7,2445.9,5219,137,4123,79,2358,5010,5010,5010,5010,2156.9
5937,6071001812,3087,180,2384,77.2,990.9,3107,166,2325,74.8,970.2,3679,3679,3679,3679,1233.6
5938,6071001813,5435,160,4775,87.9,2566.1,5096,148,4445,87.2,2221.7,4953,4953,4953,4953,2158.2
5939,6071001901,4564,478,2166,47.5,1635.4,4888,425,2426,49.6,1737.7,5226,5226,5226,5226,1842.5
5940,6071001906,9872,805,5333,54,3319.8,10578,955,5207,49.2,3484.7,11311,11311,11311,11311,3738.7
5941,6071001907,10423,1596,2460,23.6,2901.9,11563,1970,2493,21.6,3510.7,12884,12884,12884,12884,4303.9
5942,6071001908,2558,143,175,6.8,790,2874,244,123,4.3,927.3,4005,4005,4005,4005,1319.9
5943,6071001909,2391,47,547,22.9,907.7,2440,38,616,25.2,936.5,2811,2811,2811,2811,1121.9
5944,6071001910,1867,33,953,51,813.8,1933,33,864,44.7,813.6,2020,2020,2020,2020,862
5945,6071001911,5675,383,2346,41.3,1915.5,5709,421,2271,39.8,1823,5797,5797,5797,5797,1830.2
5946,6071002011,4662,438,797,17.1,1506,4378,407,891,20.4,1436.9,4527,4527,4527,4527,1495.8
5947,6071002013,4172,227,719,17.2,1155.9,3878,245,574,14.8,1132,3698,3698,3698,3698,1062.5
5948,6071002014,4379,240,1171,26.7,1392.8,4342,322,968,22.3,1380,4486,4486,4486,4486,1389.8
5949,6071002015,4199,52,1627,38.7,1320.5,4259,51,1714,40.2,1392.9,4382,4382,4382,4382,1277.1
5950,6071002016,4018,60,1025,25.5,1583.3,3928,127,1220,31.1,1488.8,3985,3985,3985,3985,1491.8
5951,6071002017,5747,212,1342,23.4,1463.3,5737,215,1248,21.8,1507.8,5493,5493,5493,5493,1295.3
5952,6071002018,4453,189,1021,22.9,1299.4,4345,150,857,19.7,1289.7,4625,4625,4625,4625,1429.8
5953,6071002019,5269,1110,957,18.2,1945.7,5146,1059,1007,19.6,1980,4818,4818,4818,4818,1669
5954,6071002021,4943,670,1294,26.2,1625.8,4928,410,1359,27.6,1774.1,4815,4815,4815,4815,1680.2
5955,6071002023,5494,513,1480,26.9,1204.7,5315,452,1607,30.2,1147.1,5247,5247,5247,5247,1310.3
5956,6071002025,5444,584,2213,40.7,1827,5311,675,2172,40.9,1777.2,5362,5362,5362,5362,1799.1
5957,6071002027,5552,515,1922,34.6,1709.7,5354,422,1576,29.4,1795.5,5252,5252,5252,5252,1454.4
5958,6071002028,6355,494,2162,34,2036.8,6192,622,2055,33.2,1875.8,6177,6177,6177,6177,1816.2
5959,6071002029,5870,546,1334,22.7,2177.8,5867,578,1404,23.9,2162.1,5588,5588,5588,5588,1815.6
5960,6071002031,6625,298,1789,27,2288.5,6702,224,1814,27.1,2391.5,6905,6905,6905,6905,2573
5961,6071002035,7635,677,2222,29.1,2389.6,7530,906,2132,28.3,2589,7770,7770,7770,7770,2573.5
5962,6071002037,8158,2117,2893,35.5,3554.5,7707,2088,2530,32.8,3274.4,7473,7473,7473,7473,2921.1
5963,6071002038,5706,1703,1957,34.3,2474.9,5632,1954,1689,30,2377,5466,5466,5466,5466,2268.1
5964,6071002039,5110,450,1077,21.1,1809.9,5032,587,1081,21.5,1854.2,5970,5970,5970,5970,2161
5965,6071002040,5353,505,1782,33.3,1994.4,5245,556,1615,30.8,2058,5364,5364,5364,5364,2158.8
5966,6071002041,5595,720,1451,25.9,2330.9,5425,488,1295,23.9,2233.9,5702,5702,5702,5702,2347.3
5967,6071002042,2526,50,804,31.8,876.7,2450,41,671,27.4,795,2470,2470,2470,2470,813.7
5968,6071002043,6351,686,315,5,2222.4,6270,599,616,9.8,2114.3,6234,6234,6234,6234,2126.9
5969,6071002044,4543,566,1115,24.5,1532.6,4420,685,1179,26.7,1517.9,4318,4318,4318,4318,1355.7
5970,6071002045,2446,17,608,24.9,851.2,2392,1,831,34.7,948,2393,2393,2393,2393,873
5971,6071002046,7117,591,2292,32.2,2873.3,7286,731,2101,28.8,2862.8,7141,7141,7141,7141,2589.7
5972,6071002047,3686,1007,1254,34,1105.5,3495,1083,1210,34.6,955,3401,3401,3401,3401,832.1
5973,6071002048,3688,283,1144,31,1543.3,3368,479,646,19.2,1150.7,3547,3547,3547,3547,1278.9
5974,6071002049,3149,1214,1196,38,1245.5,2976,722,1138,38.2,1278.8,3084,3084,3084,3084,1149.6
5975,6071002050,6568,2023,1511,23,2606.1,5716,1451,1562,27.3,1794.2,5931,5931,5931,5931,1980.7
